job_name,company_name,jd,skills,date_posted,yoe,location,website,job_function,industry,specialization,qualification,hiring_location,role,vacancies
Software Engineer,Nous Info Systems,"Software Engineerqualification:Masters Degree Or Equivalent In Computer Science, Media Information Systems Or Related Field With At Least Three (3) Years Of Experience In The Field.A Baccalaureate Degree With 5 Years Of Post-Baccalaureate, Progressive Experience Is Acceptable For Masters Equivalency.Any Suitable Combination Of Education, Training, Or Experience Is Acceptable. Travel/Relocation May Be Required.Job Descriptiondesign, Develop, Create, Modify, Customize, Test, And Validate Software Applications Using Documentum, Sharepoint, .Net, Mvc, Xml, Sql Server, Articulate, Captivate, Aicc, Css, Javascript, Visio And Ms Project.","Css,Aicc,Sharepoint,Javascript,Xml,.Net,Softwareengineer,Mvc,Documentum",Posted 6 Days Ago,5 - 8 Yrs,,http://www.nousinfosystems.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Software Engineer,Nous Info Systems,"Masters Degree Or Equivalent In Computer Science, Media Information Systems Or Related Field With At Least Three (3) Years Of Experience In The Field.A Baccalaureate Degree With 5 Years Of Post-Baccalaureate, Progressive Experience Is Acceptable For Masters Equivalency.Any Suitable Combination Of Education, Training, Or Experience Is Acceptable. Travel/Relocation May Be Required.Job Descriptiondesign, Develop, Create, Modify, Customize, Test, And Validate Software Applications Using Documentum, Sharepoint, .Net, Mvc, Xml, Sql Server, Articulate, Captivate, Aicc, Css, Javascript, Visio And Ms Project.Mail Resume With Proof Of Work Eligibility To: 200 Metroplex Drive, # 302, Edison, Nj 08817.","Css,Aicc,Sharepoint,Javascript,Xml,.Net,Softwareengineer,Mvc,Documentum",Posted 6 Days Ago,5 - 8 Yrs,,http://www.nousinfosystems.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Software Engineers,Nous Info Systems,"Duties:Design, Develop, Create, Modify, Customize, Test, And Validate Software Applications Using Asp, Html, Xml, Asp.Net, Wpf, Microsoft Visual Studio, Iis, Vb, Com, Com  , Javascript, And Sql Server.Requirements:Masters Degree Or Equivalent In Computer Science, Computer Applications Or Related Field With At Least Two (2) Years Of Experience In The Field.Any Suitable Combination Of Education, Training, Or Experience Is Acceptable.Travel/Relocation May Be Required.Mail Resume With Proof Of Work Eligibility To: 200 Metroplex Drive, # 302, Edison, Nj 08817.","Com,Vb,Javascript,Visualstudio,Xml,Asp.Net,Html,Asp",Posted 6 Days Ago,2 - 5 Yrs,,http://www.nousinfosystems.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
"Developer , Etl",Netxcell Ltd,"Job Title Developer,Etl Category Developer, Etl, Sme Experience Sme (Exp.  8 Years) Description Etl, Db2, Netezza, Sql Server, Report Developer, Ibm Datastage Version 11.5, Sql Concepts, Datawarehouse Concepts, Shell Scrpting (Unix), Xml, File Types, Tivoli Scheduler Knowledge, Microsoft Sql, Ssrs, Ssas, Ssis Qualification Graduation Degree In Science / Engineering / It Or Computer Science From A Recognized University. Computer Science / It Graduates / Post-Graduation In It Related Fields Will Be Preferred Location Mumbai","Netezza,Ssas,Datastage,Sql,Xml,Etl,Ssis,Unix",Posted 6 Days Ago,8 - 11 Yrs,Mumbai,http://www.netxcell.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Data Warehousing,AnyGraduate,,,
"Developer , Etl",Netxcell Ltd,"Job Title Developer,Etl Category Developer, Etl, Senior Experience Senior (Exp.   5 Years) Description Etl, Db2, Netezza, Sql Server, Report Developer, Ibm Datastage Version 11.5, Sql Concepts, Datawarehouse Concepts, Shell Scrpting (Unix), Xml, File Types, Tivoli Scheduler Knowledge, Microsoft Sql, Ssrs, Ssas, Ssis Qualification Graduation Degree In Science / Engineering / It Or Computer Science From A Recognized University. Computer Science / It Graduates / Post-Graduation In It Related Fields Will Be Preferred Location Mumbai","Netezza,Ssas,Datastage,Sql,Xml,Etl,Ssis,Unix",Posted 6 Days Ago,5 - 8 Yrs,Mumbai,http://www.netxcell.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Data Warehousing,AnyGraduate,,,
"Developer , Etl",Netxcell Ltd,"Job Title Developer,Etl Category Developer, Etl, Junior Experience Junior (Exp. 2-5 Years) Description Etl, Db2, Netezza, Sql Server, Report Developer, Ibm Datastage Version 11.5, Sql Concepts, Datawarehouse Concepts, Shell Scrpting (Unix), Xml, File Types, Tivoli Scheduler Knowledge, Microsoft Sql, Ssrs, Ssas, Ssis Qualification Graduation Degree In Science / Engineering / It Or Computer Science From A Recognized University. Computer Science / It Graduates / Post-Graduation In It Related Fields Will Be Preferred Location Mumbai","Netezza,Ssas,Datastage,Sql,Xml,Etl,Ssis,Unix",Posted 6 Days Ago,2 - 5 Yrs,Mumbai,http://www.netxcell.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Data Warehousing,AnyGraduate,,,
Software Engineer  Android,Chingari,"Roles And Responsibilities Youre Awesome At Understanding Of The Android Application Lifecycle And Java Or Kotlin.Exhibiting Strong Hands-On Coding Java, Kotlin And Xml.Exhibiting Strong Knowledge Of Android Sdk, Different Versions Of Android, And How To Deal With Different Screen Sizesyoull Be Improving & Responsible For Design And Build Advanced Applications For The Android Platformworking With Outside Data Sources And Apis.Showing Experience Of Working On Restful Apis Retrofit, Volley, Coroutines Etc.Capturing, Tracking, And Resolving Bugs And Issues Using Jira, Bitbucketwork With Frameworks And Libraries Like Dagger, Koin, Rxjava, Firebase, Eventbus,Glide Etc.Work On Bug Fixing And Improving Application Performanceunit-Test Code For Robustness, Including Edge Cases, Usability, And General Reliability.Exhibit Knowledge In Ui/Animation Guidelines In Android Like Materialyour Experience Across The Years In The Roles Youve Played  Total Work Experience Between 4 And 5 Yearsproficient Understanding Of Code Versioning Tools, Such As (Github/Gitlab/Sourcetree/Svn)Strong Analytical & Problem Solving Skills For Using Scientific Method And Design Of Experimentsknowledge In Database Room,Sqlite And Offline Support.Knowledge In Ui/Animation Guidelines In Android Like Material Designsunderstand Googles Android Design Principles And Interface Guideline.","Github,Svn,Problemsolving,Bugfixing,Database,Java,Xml",Posted 6 Days Ago,5 - 8 Yrs,Bengaluru,https://chingari.io/,It Software : Software Products & Services,It-Software,Software Engineer,AnyGraduate,,,
Node Js Developer,Connecting 2 Work,"Preferred Skills: Experience In Working Nodejs/Javascript/Typescript Proficient In Angular, React, Ajax, Javascript, Html, Xml, Css Experience In Mvc Design Patterns And Frameworks Knowledge In Relational Databases Capable Of Writing Sql Queries For Postgres/Mongo/Mysql Database Use Proper Coding Standards Ability To Easily And Quickly Read And Modify Existing Code Strong Understanding Of Project Scope And Debugging Skills Must Be An Excellent And Creative Team-Player With Strong Time-Management Contribute To Different Projects, Either Independently Or With Your Team Good Communication And Must Be Disciplined Person.","Css,Ajax,Javascript,Database,Xml,Debugging,Html,Mysql,Mvc",Posted Few Days Ago,0 - 3 Yrs,Thiruvananthapuram,http://www.connecting2work.com,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
"Application Support Engineer ,  Expansion ,  Expansion",Amazon India Pvt Ltd,"Application Support Engineer, Expansion, Expansion Job Id: 2481691 | Adci Maa 15 Sezdescription Aee (Amazon Exports & Expansion) Tech Builds And Tests Technology That Brings Amazon Footprint To New Countries By Offering Best- At- Amazon With Undeniable Delivery Experience, Selection And Convenience Localized For Our Customers. We Enable Amazon To New International Marketplaces And Give An Opportunity For Consumers In New Geographies To Find, Discover, And Buy Anything Online And For Local And International Sellers To Choose Amazon As An Indispensable Channel For Their Products. We Support Emerging Marketplace Business To Grow Bigger As Well. Country Expansion And Global Store Launches Along With Exports Is Essential To The Global Success Of Amazon As A Whole. This Would Be A Great Opportunity To Be Part Of This Exciting Journey!We'Re Looking For A Support Engineer To Own Deployments, Automation, Scaling, And Solving Operations With Software Across Our Platforms. This Will Include Identifying And Resolving Issues, Automating And Improving Repetitive Processes, And Working Closely With The Development Team To Identify Operational Needs. You Will Become Intimately Familiar With The Architecture Of Our Systems, And Be Responsible For Diving Deep Into Code, While Developing Solutions For Our Customers And Services. Youll Drive Prioritization Of Operational Issues, And Drive Automation Design & Scaling Requirements In Support Of The Wider Organization. You Will Get The Opportunity To Work Closely With A Great Team Of Software Developers Who Will Help You Grow (And Also Learn Things From You).We Are Open To Hiring Candidates To Work Out Of One Of The Following Locations:Chennai, Tn, Indbasic Qualifications - 2  Years Of Software Development, Or 2  Years Of Technical Support Experience- Experience Scripting In Modern Program Languages- Experience Troubleshooting And Debugging Technical Systemspreferred Qualifications - Knowledge Of Web Services, Distributed Systems, And Web Application Development- Experience Troubleshooting & Maintaining Hardware & Software Raid- Experience With Rest Web Services, Xml, Jsonjob Detailsind, Tn, Chennaioperations, It, And Support Engineering","Applicationsupport,Automation,Troubleshooting,Debugging,Webservices,Rest,Xml,Json",Posted Few Days Ago,2 - 5 Yrs,Chennai,http://www.amazon.in,It Software : Software Products & Services,"Consumer Durables/Fmcg,  Warehousing",Software Engineer,BE/B.Tech(Engineering),,,
"Application Support Engineer ,  Expansion ,  Expansion",Amazon India Pvt Ltd,"Application Support Engineer, Expansion, Expansion Job Id: 2481691 | Adci Maa 15 Sezdescription Aee (Amazon Exports & Expansion) Tech Builds And Tests Technology That Brings Amazon Footprint To New Countries By Offering Best- At- Amazon With Undeniable Delivery Experience, Selection And Convenience Localized For Our Customers. We Enable Amazon To New International Marketplaces And Give An Opportunity For Consumers In New Geographies To Find, Discover, And Buy Anything Online And For Local And International Sellers To Choose Amazon As An Indispensable Channel For Their Products. We Support Emerging Marketplace Business To Grow Bigger As Well. Country Expansion And Global Store Launches Along With Exports Is Essential To The Global Success Of Amazon As A Whole. This Would Be A Great Opportunity To Be Part Of This Exciting Journey!We'Re Looking For A Support Engineer To Own Deployments, Automation, Scaling, And Solving Operations With Software Across Our Platforms. This Will Include Identifying And Resolving Issues, Automating And Improving Repetitive Processes, And Working Closely With The Development Team To Identify Operational Needs. You Will Become Intimately Familiar With The Architecture Of Our Systems, And Be Responsible For Diving Deep Into Code, While Developing Solutions For Our Customers And Services. Youll Drive Prioritization Of Operational Issues, And Drive Automation Design & Scaling Requirements In Support Of The Wider Organization. You Will Get The Opportunity To Work Closely With A Great Team Of Software Developers Who Will Help You Grow (And Also Learn Things From You).We Are Open To Hiring Candidates To Work Out Of One Of The Following Locations:Chennai, Tn, Indbasic Qualifications - 2  Years Of Software Development, Or 2  Years Of Technical Support Experience- Experience Scripting In Modern Program Languages- Experience Troubleshooting And Debugging Technical Systemspreferred Qualifications - Knowledge Of Web Services, Distributed Systems, And Web Application Development- Experience Troubleshooting & Maintaining Hardware & Software Raid- Experience With Rest Web Services, Xml, Jsonjob Detailsind, Tn, Chennaioperations, It, And Support Engineering","Applicationsupport,Automation,Troubleshooting,Debugging,Webservices,Rest,Xml,Json",Posted Few Days Ago,2 - 5 Yrs,Chennai,http://www.amazon.in,It Software : Software Products & Services,"Consumer Durables/Fmcg,  Warehousing",Software Engineer,BE/B.Tech(Engineering),,,
Node Js Developer,Connecting 2 Work,"Preferred Skills: Location: Bangalore Experience In Working Nodejs/Javascript/Typescript Candidates With 2  Years Prior Experience In Node Proficient In Angular, React, Ajax, Javascript, Html, Xml, Css Experience In Mvc Design Patterns And Frameworks Knowledge Of Relational Databases Capable Of Writing Sql Queries For Postgres/Mongo/Mysql Database Use Proper Coding Standards Ability To Easily And Quickly Read And Modify Existing Code Strong Understanding Of Project Scope And Debugging Skills Must Be An Excellent And Creative Team-Player With Strong Time-Management Contribute To Different Projects, Either Independently Or With Your Team Good Communication And Must Be Disciplined Person.","Css,Ajax,Javascript,Database,Xml,Debugging,Html,Mysql,Mvc",Posted Few Days Ago,2 - 5 Yrs,Bengaluru,http://www.connecting2work.com,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
Node Js,Connecting 2 Work,"Preferred Skills: Experience In Working Nodejs/Javascript/Typescript Candidates With 2  Years Prior Experience In Node Proficient In Angular, React, Ajax, Javascript, Html, Xml, Css Experience In Mvc Design Patterns And Frameworks Knowledge In Relational Databases Capable Of Writing Sql Queries For Postgres/Mongo/Mysql Database Use Proper Coding Standards Ability To Easily And Quickly Read And Modify Existing Code Strong Understanding Of Project Scope And Debugging Skills Must Be An Excellent And Creative Team-Player With Strong Time-Management Contribute To Different Projects, Either Independently Or With Your Team Good Communication And Must Be Disciplined Person.","Css,Ajax,Javascript,Database,Xml,Debugging,Html,Mysql,Mvc",Posted Few Days Ago,2 - 5 Yrs,Thiruvananthapuram,http://www.connecting2work.com,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
Html Developer,Connecting 2 Work,"Requirementsexcellent Knowledge Of Html5, Javascript, Jquery, Css3, And Xml.Knowledge Of Php, Web Apis And Other Front-End Technologies Is A Bonusexperience Using Css Tools And Frameworks Such As Bootstrap And Semantic Uifamiliarity With Css Pre-Processors Such As Sass And Lessfamiliarity With Using Ui/Ux Software Like Adobe Xd, Figma, Or Any Other Software & Photoshop And Other Image-Editing Software.Ability To Troubleshoot Coding And Application Errors.Knowledge Of Web Design And User Application Requirements. Responsibilitiesmeeting With Web Designers To Discuss Project Design And Layout.Coding The Entire Html Site From End To End.Debugging Code And Front-End Web Applications.Ensuring Cross-Platform Compatibility.Troubleshooting Application Errors.Conducting Website Performance And Usability Tests.Meeting Publication Deadlines.Providing User Support.","Css,Html5,Bootstrap,Javascript,Jquery,Xml,Php,Debugging,Html",Posted Few Days Ago,0 - 3 Yrs,Kannur,http://www.connecting2work.com,It Software : Software Products & Services,Consulting Services,Software Engineer,AnyGraduate,,,
Ui / Ux Designer,Innovantes It,"Job Summary Create Design Prototypes, Including Graphic Design, Site Navigation, And Layout Of Contentto Create Visual Concepts That Match The Content And The Imageresponsible For The Content Layout, Pixel-Perfect Visual Appearance And Usability Designwork Independently Or In A Team To Timely Deliver Exceptional Designs And Layoutsrequired Experience, Skills And Qualifications Minimum Experience Of 1 Year In Ui And Ux Designexpert Proficiency In Ui And Ux Designing Using Tools Including Photoshop And Illustratorbasic Knowledge Html, Xhtml, Xml And Css Would Be Preferredshould Be Organized And Meticulous With Tasksshould Be Able To Come Up With New And Innovative Designsmust Possess A Strong Online Portfolio Displaying User-Centered Designsshould Be Able To Execute Different Design Styles","Ux,Photoshop,Designing,Xhtml,Xml,Uxdesign,Illustrator",Posted Few Days Ago,1 - 4 Yrs,Chandigarh,http://www.theinnovantes.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Graphic Designing/Animation/Web Designing,AnyGraduate,,,
Senior Ios Developer,Trioangle Technologies,"Opening For Senior Ios Developer Position Summary And Purpose We Are Looking For A Senior Ios Developer To Join Our Team And Help Us To Deliver Our Solutions With Excellence. This Opportunity Is Perfect For Someone With High Attention To Detail In Writing Clean, Maintainable And Efficient Code. You Will Work With Cross-Functional Teams As Part Of The Product Development Process Using Agile Scrum And Also Contribute In All Phases Of The Development Life Cycle To Help Drive Continuous Adoption And Integration Of Relevant New Technologies. The Position Could Also Involve Team Managing Depending On The Candidates Experience.Requirements & Responsibilities Proven Track Record Of Ios (Iphone And Ipad) App Developmentexperience With The Native X-Code Platformproven Track Record Of Development Using Objective-C / Swiftknowledge Of Database Management Systemscontribute Code, Tests, And Analysis To Ios Appsstrong Knowledge Of Sql. Database Schema Design And Indexing (Sqlite, Core Data)Strong Knowledge In Social Media Integration (Facebook, Twitter, Etc.,).Knowledge Of Asynchronous Network Calls, Blocks, Threads, Web Services Etc.Experience On Web Service Integration (Soap, Rest, Json, Xml)Qualification B.E/M.E(Cs/It), Msc(Cs), Mcaexperience 1 To 2 Years Or More Of Development Experience","Rest,C,Sql,Databasemanagement,Database,Xml,Json,Soap",Posted Few Days Ago,1 - 2 Yrs,Madurai,https://www.trioangle.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




AnyGraduate",,,
.Net Mvc Developer,Maraekat Infotech Ltd.,".Net Mvc Developerfull-Timeexperience 5  Years Urgent Opening For .Net Mvc Developer Having 5  Years Of Experience To Build Software Using Languages And Technologies Of The .Net Framework. Familiar With Various Development Tools And Stacks (Mvc, Asp.Net, Html, Css, Xml, Javascript, Jquery, Angular Js). In This Role, You Should Be Able To Write Functional Code With A Sharp Eye For Spotting Defects. You Should Be A Team Player. Your Goal Will Be To Work With Internal Teams To Design, Develop And Maintain Software.","Css,Xml,Asp.Net,.Net,Html,Teamplayer,Mvc,Javascript,Jquery",Posted Few Days Ago,5 - 8 Yrs,Mumbai,https://www.maraekat.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Magento Developer,Techvalens Software Pvt Ltd,"Tv-003 - Magento Developer Job Location : Indiaoverall Experience : 2 - 6 Year Expno. Of Opning : 2Job Type : Full-Timerole & Responsibilitiessetup And Configure Magento 1.X Or Magento 2.X Sites..Must Have The Ability To Develop Magento Modules And Customization, Extension Development.Demonstrable Knowledge Of Api Integration, Payment Gateways, Shipping, Etcfull Understanding Of The Magento Themes And Templating Systems.Strong Php, Javascript, Mysql, Oops, And Rdbms Concepts.Strong Understanding Of Performance Tuning, Browser Compatibility, Seo Practices, And Version Control.Being Magento Or Zend Certified Is An Added Advantage.Experience & Skillsproven Software Development Experience In Magento 2.Excellent Programming Skills With Good Understanding Of Rdbms , Javascript , Oops , Php , Zend Mysql , Api , Magento.Excellent Communication Skills. Ability To Be A Self-Starter, Prioritize Your Work, Stay Organized, And Work Well In A Team.Demonstrable Knowledge Of Xml, Xhtml, Css, Modules I.E. Api Integration, Payment Gateways, Xml With A Focus On Standards.Education:B.Tech. / M.Tech. / Mca / Diploma (A Level/ B Level/ O Level)","Css,Rdbms,Javascript,Xml,Oops,Php,Zend,Mysql,Api,Magento",Posted Few Days Ago,2 - 6 Yrs,Indore,https://techvalens.com/career/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
Web Developer,Webdreams India,"Position Web Developer No. Of Posts 01 Experience Over 1 Year Qualification Bca/Mca/Be/ Or Equivalent Qualification Skill Sets Required Skill(S): Codeigniter, Php, Linux   Preferably Skill(S): Javascript, Xml, Mysql, Oracle Desired Profile At Least 1 Year Of Working Experience In The Related Field Is Required For This Position Location Hubli, Belgaum","Oracle,Xml,Webdeveloper,Codeigniter,Linux,Php,Mysql,Javascript",Posted Few Days Ago,1 - 4 Yrs,"Belgaum,Hubli",https://www.webdreams.in/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




BCA(ComputerApplication)",,,
Android Developer,Brahmanet It Solutions Pvt. Ltd.,"Android Developerminimum 1 Year Of Experiencethe Role: We Are In Search Of Young Talented Android Developers Who Are Well Updated With The Latest Developments In The Technology And Can Design, Build Android Mobile Applications That Can Contribute In Maximizing The Apps Performance.Responsibilities And Dutiesstrong Knowledge And Proven Experience In Working With Programming Language - Core Java.Excellent Knowledge On The Database Engine Sqlite.Good Knowledge On Parsers  Xml And Json.Good Knowledge On Android Sdks And Its Variants.Proficient In Using Tools Like Android Studio, Eclipseshould Be A Good Team Player So As To Collaborate With Cross-Functional Teams To Analyse, Design And Ship New Features.Interested Candidates Mail Your Resumes To Hr@Brahmanet Specifying The Designation For Which You Are Applying In The Subject.","Databaseengine,Teamplayer,Eclipse,Java,Xml,Json",Posted Few Days Ago,1 - 4 Yrs,Cochin,http://www.brahmanet.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Java Developer,Mode Finserver Private Limited,"2-6 Years Of Experience. What Are We Looking For In Youstrong Hold In Programming Skill Is Mandatory.Extensive Experience With Json, Mysql, Web Services, Xml, Http(S), Iso 8583.Experience In Mobile App Development, Banking Domain Preferred.Excellent Communication (Oral / Written) Skills Required.Should Be Able To Work Independently On Complex Tasks With Minimal Technical And Management Guidance.Key Skills: Java, J2Ee, Mysql, Json","Mobile,Java,Xml,J2Ee,Json,Mysql",Posted Few Days Ago,2 - 6 Yrs,Bengaluru,https://www.modefinserver.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Java Team Lead,Mode Finserver Private Limited,"7  Years Of Experience. What Are We Looking For In Youstrong Hold In Programming Skill Is Mandatory.Extensive Experience With Json, Mysql, Web Services, Xml, Http(S), Iso 8583.Experience In Mobile App Development, Banking Domain Preferred.Excellent Communication (Oral / Written) Skills Required.Should Be Able To Work Independently On Complex Tasks With Minimal Technical And Management Guidance.","Mobile,Java,Xml,J2Ee,Json,Mysql",Posted Few Days Ago,7 - 10 Yrs,Bengaluru,https://www.modefinserver.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Android Developer,Mode Finserver Private Limited,"2-5 Years Of Experience. What Are We Looking For In Yourequirements:Experience With Mobile Application Development Using Androidmandatory Experience In Kotlin/Javadevelopment Knowledge On Java Oops Concepts & Sql Queries.Experience In Dealing With Web Services Json And Xml.Building, Flashing, Testing, Debugging And Troubleshooting Of Android Application.Should Worked In Google Maps, Navigation And Push Notificationshould Worked On Social Media Integrations Like Face Book And Twitterprogramming Languages : Android Core Javamobile Operating System :Android (Latest)Technology: Android Sdk, Core Java, Rest, Xml, Json, Gson,Ide : Eclipse3.5/3.6/3.7/3.8If Worked On Android Studio Would Be Added Advantage.","Rest,Operatingsystem,Mobile,Java,Xml,Oops,Json,Debugging",Posted Few Days Ago,2 - 5 Yrs,Bengaluru,https://www.modefinserver.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
React Native Developer,Kiwitech,"Expert In Web Development Using Front End & Back End.Must Have Experience In Javascript, Jquery And Jquery Plugins (Experience In Writing Custom Javascript / Jquery Plugins Will Be A Plus)Must Have Experience In React Native Mobile App Developmentgood To Have Experience And Understanding Of Client-Side Javascript (Javascript Namespace, Scope, Objects, Closure, Json And Xml)Good To Have Experience With Phonegapknowledge Of Web Standards, Css-3, Xhtml, Xss, Csrf, Etc.Should Have Excellent Logic & Reasoning Abilitiesshould Possess Strong Knowledge Of The Oop Conceptsenjoy Building User Interfaces With Usability And Accessibility In Mindminimum Qualificationb.Tech/B.E. (Computer Science/It/Electronics)Mcacomputer Diploma In Development With 3  Years Of Experience Compulsory.","Css,Mobile,Javascript,Jquery,Oop,Xml,Json,Webdevelopment,Phonegap",Posted Few Days Ago,3 - 6 Yrs,Noida,http://www.kiwitech.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Azure Devops Engineer,Sstech System,"Roles And Responsibilities :We Are Looking For Senior  Nodejs Developer Who Thinks Outside The Box And Can Push The Limits. Were Looking For Someone Who Cares About The Quality Of Code And Who Is Passionate About Providing The Best Solution To Meet The Clients Needs And Anticipate Their Future Needs Based On An Understanding The Market.Professional Skills :Excellent Communication Skills (Verbal And Written).Should Possess Time Management Skills And Should Be Able To Work Under Serious Deadlines.The Candidate Should Have An Ability To Work In A Team Environment As Well As Work Individually, Should Be A Self-Starter.Exceptional Analytical And Problem-Solving Aptitude.Great Organizational And Time Management Skills.Essential Qualification :Bca/Mca, Bsc It / Msc It , B.E- Cs/Me-Cs, B.Tech It, Pgdc It, Mba-It, Any Graduate In It (Computer), Phd (Computer).Skills Required :2  Years Of Total Work Experience In Nodejs.Developing And Maintaining All Server-Side Network Components.Experience In Developing Applications In Nodejs.Experience In Javascript And All Aspects Of Software Lifecycle  Application, Structure, Debugging, Performance, Security, And Deployment.Experience In Html5, Css3, Javascript, Xml, Web Services.Should Be Expert In Rapid Prototyping With The Ability To Quickly Go From Mock-Ups To Implementation.Good Knowledge Of Single Page Application Server, Reactjs Or Any Modern Mv* Javascript Frameworks.Ensuring Optimal Performance Of The Central Database And Responsiveness To Front-End Requests.Designing Customer-Facing Ui And Back-End Services For Various Business Processes.Developing High-Performance Applications By Writing Testable, Reusable, And Efficient Code.Implementing Effective Security Protocols, Data Protection Measures, And Storage Solutions.Running Diagnostic Tests, Repairing Defects, And Providing Technical Support.Documenting Node.Js Processes, Including Database Schemas, As Well As Preparing Reports.","Html5,Storage,Security,Database,Xml,Debugging,Javascript,Node.Js",Posted Few Days Ago,2 - 5 Yrs,Ahmedabad,https://www.sstechsystem.com/,It Software : Software Products & Services,"Apparel/Garments,  Manufacturing/Industrial",Software Engineer,"MCA/PGDCA




BCA(ComputerApplication)",,,
Front End Developer,Destiny Hr Group Services,":1) Demonstrated Expertise With Html5, Css3, And Javascript Along With Frameworks Such As Angularjs, Jquery, Bootstrap And Other Js Frameworks2) Angularjs Or React Js Experience A Huge Plus3) Hands-On Development Experience With Data Integration Technologies Including Rest, Soap, Http, Json, And Xml4) Deep Understanding Of Advanced Javascript5) Hands-On Experience With Graphing Libraries Like Highcharts, D3 Etc6) Excellent Communication Skills.","Rest,Html5,Bootstrap,Javascript,Jquery,Xml,Json,Angularjs,Soap",Posted Few Days Ago,1 - 4 Yrs,Noida,http://www.destinyhrgroup.com,It Software : Software Products & Services,Consulting Services,Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
Front End Developer,Destiny Hr Group Services,":1) Demonstrated Expertise With Html5, Css3, And Javascript Along With Frameworks Such As Angularjs, Jquery, Bootstrap And Other Js Frameworks2) Angularjs Or React Js Experience A Huge Plus3) Hands-On Development Experience With Data Integration Technologies Including Rest, Soap, Http, Json, And Xml4) Deep Understanding Of Advanced Javascript5) Hands-On Experience With Graphing Libraries Like Highcharts, D3 Etc6) Excellent Communication Skills.","Rest,Html5,Bootstrap,Javascript,Jquery,Xml,Json,Angularjs,Soap",Posted Few Days Ago,1 - 4 Yrs,Noida,http://www.destinyhrgroup.com,It Software : Software Products & Services,Consulting Services,Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
Iphone Developer,V2R Solution,"Position : Iphone Developer Department : Mobile Application Development No. Of Vacancy : 1 Vacancy Type : Permanent Location : Jodhpur, Rajasthan Education : B.Tech/B.E., M.Tech, B.Sc/M.Sc  Computer Science, Bca/Mca Experience : 1-2 Year Joining Time : Immediately Technical Skills : Proficiency In Swift With Xcode 9, Oop Concepts, Web Service And Parsing Json/Xml. Additional Knowledge : Knowledge Of Web Communication Services Shall Be Preferable Like Xml And Json Parsing.","Oop,Iphonedeveloper,Xml,Mobileapplicationdevelopment,Xcode,Swift",Posted Few Days Ago,1 - 2 Yrs,Jodhpur,http://www.v2rsolution.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Mobile,"MCA/PGDCA




BCA(ComputerApplication)",,,
